index,市区町村コード,住所,種類,面積（㎡）,築年数,最寄駅：距離（分）,取引価格（総額）,divergence,ratio,signed_pct,direction,band,quantile_median,empirical_median,has_overlap,n_used,flag
37792,13213,東京都東村山市栄町,中古マンション等,75,2.0,4.0,52000000,0.3449284547098109,1.344928454709811,34.492845470981095,高値,中度,53797138.18839244,40000000.0,True,30,要人手査定
35495,13206,東京都府中市白糸台,中古マンション等,50,51.0,10.0,9000000,0.34487692778699613,0.6551230722130039,-34.48769277869961,安値,中度,10481969.155408062,16000000.0,True,30,要人手査定
36380,13208,東京都調布市飛田給,中古マンション等,60,14.0,7.0,36000000,0.3448704045664618,0.6551295954335382,-34.48704045664618,安値,中度,39962905.32144583,61000000.0,True,30,要人手査定
33833,13201,東京都八王子市散田町,中古マンション等,75,25.0,13.0,19000000,0.34484482662347177,0.6551551733765282,-34.484482662347176,安値,中度,18999500.02791932,29000000.0,True,30,要人手査定
28340,13119,東京都板橋区常盤台,中古マンション等,50,53.0,8.0,25000000,0.3448313140375594,1.3448313140375594,34.48313140375594,高値,中度,27569041.937769968,20500000.0,True,30,要人手査定
23261,13115,東京都杉並区和田,中古マンション等,40,59.0,8.0,29000000,0.3448243670413532,0.6551756329586468,-34.482436704135324,安値,中度,19327681.17228008,29500000.0,True,30,要人手査定
35316,13205,東京都青梅市長淵,中古マンション等,50,36.0,5.0,3800000,0.34481821708724425,0.6551817829127558,-34.481821708724425,安値,中度,5700081.511340975,8700000.0,True,30,要人手査定
12217,13108,東京都江東区大島,中古マンション等,20,34.0,2.0,11000000,0.34475050916610384,0.6552494908338962,-34.475050916610385,安値,中度,12449740.325844027,19000000.0,True,30,要人手査定
20399,13112,東京都世田谷区三宿,中古マンション等,50,30.0,7.0,80000000,0.34474064422672296,1.344740644226723,34.4740644226723,高値,中度,81356808.97571674,60500000.0,True,30,要人手査定
15516,13110,東京都目黒区目黒,中古マンション等,85,47.0,10.0,110000000,0.34473888690880994,1.34473888690881,34.473888690881,高値,中度,110268588.72652242,82000000.0,True,30,要人手査定
22087,13114,東京都中野区江古田,中古マンション等,75,40.0,12.0,30000000,0.3447020470602023,0.6552979529397978,-34.47020470602023,安値,中度,42594366.94108685,65000000.0,True,30,要人手査定
30083,13120,東京都練馬区光が丘,中古マンション等,70,38.0,12.0,46000000,0.3446900596298823,1.3446900596298823,34.469005962988234,高値,中度,51770567.29575047,38500000.0,True,30,要人手査定
23611,13115,東京都杉並区西荻北,中古マンション等,95,21.0,1.0,110000000,0.34467765980334863,1.3446776598033485,34.46776598033486,高値,中度,124382683.53180975,92500000.0,True,30,要人手査定
20427,13112,東京都世田谷区南烏山,中古マンション等,65,50.0,3.0,46000000,0.3446708097876033,0.6553291902123968,-34.46708097876033,安値,中度,36043105.46168182,55000000.0,True,30,要人手査定
26903,13118,東京都荒川区南千住,中古マンション等,75,35.0,15.0,62000000,0.34463877534115994,1.34463877534116,34.463877534115994,高値,中度,54457870.40131698,40500000.0,True,30,要人手査定
9411,13107,東京都墨田区東向島,中古マンション等,65,3.0,10.0,75000000,0.3445704857978904,1.3445704857978904,34.45704857978904,高値,中度,74623661.96178292,55500000.0,True,30,要人手査定
14192,13109,東京都品川区大崎,中古マンション等,65,12.0,5.0,140000000,0.3445604268052559,1.344560426805256,34.45604268052559,高値,中度,147901646.94857815,110000000.0,True,30,要人手査定
22448,13114,東京都中野区上高田,中古マンション等,50,56.0,8.0,21000000,0.34452681686727904,0.655473183132721,-34.45268168672791,安値,中度,21958351.634946153,33500000.0,True,30,要人手査定
34678,13203,東京都武蔵野市吉祥寺本町,中古マンション等,55,42.0,3.0,37000000,0.3445129088985065,1.3445129088985064,34.45129088985065,高値,中度,56469542.17373727,42000000.0,True,30,要人手査定
21792,13114,東京都中野区中野,中古マンション等,55,60.0,4.0,53000000,0.34450162269168916,1.3445016226916893,34.450162269168914,高値,中度,51763312.47363003,38500000.0,True,30,要人手査定
2779,13103,東京都港区浜松町,中古マンション等,105,2.0,2.0,680000000,0.34449944693655965,1.3444994469365597,34.449944693655965,高値,中度,658804728.9989142,490000000.0,True,30,要人手査定
15496,13110,東京都目黒区大橋,中古マンション等,30,57.0,6.0,16000000,0.3444799920077069,0.6555200079922932,-34.44799920077069,安値,中度,18682320.227780353,28500000.0,True,30,要人手査定
7760,13106,東京都台東区東上野,中古マンション等,55,6.0,5.0,100000000,0.3444782778003172,1.3444782778003173,34.44782778003172,高値,中度,109574979.64072585,81500000.0,True,30,要人手査定
25761,13117,東京都北区上十条,中古マンション等,85,25.0,3.0,86000000,0.34445274638592893,1.344452746385929,34.44527463859289,高値,中度,86044975.76869945,64000000.0,True,30,要人手査定
26598,13118,東京都荒川区西日暮里,中古マンション等,25,44.0,7.0,13000000,0.34442463607996415,1.344424636079964,34.442463607996416,高値,中度,14788670.996879606,11000000.0,True,30,要人手査定
30518,13121,東京都足立区西新井本町,中古マンション等,60,19.0,7.0,27000000,0.34438565479453903,0.655614345205461,-34.43856547945391,安値,中度,28519224.016437553,43500000.0,True,30,要人手査定
10354,13108,東京都江東区高橋,中古マンション等,40,52.0,4.0,37000000,0.34435708040156626,1.3443570804015663,34.43570804015663,高値,中度,31592391.389436807,23500000.0,True,30,要人手査定
30895,13121,東京都足立区青井,中古マンション等,70,19.0,3.0,36000000,0.344348481907303,0.655651518092697,-34.4348481907303,安値,中度,37372136.53128373,57000000.0,True,30,要人手査定
30654,13121,東京都足立区花畑,中古マンション等,65,39.0,5.0,14000000,0.34433237177473625,0.6556676282252637,-34.43323717747362,安値,中度,20653530.289095808,31500000.0,True,30,要人手査定
6106,13104,東京都新宿区新宿,中古マンション等,20,42.0,5.0,28000000,0.3443044808743165,1.3443044808743165,34.43044808743165,高値,中度,22181023.934426222,16500000.0,True,30,要人手査定
21265,13113,東京都渋谷区初台,中古マンション等,80,26.0,7.0,160000000,0.34423350314905776,0.6557664968509422,-34.423350314905775,安値,中度,118037969.4331696,180000000.0,True,30,要人手査定
20122,13112,東京都世田谷区下馬,中古マンション等,90,20.0,8.0,160000000,0.34414776153152393,1.344147761531524,34.414776153152395,高値,中度,147856253.76846763,110000000.0,True,30,要人手査定
34848,13203,東京都武蔵野市吉祥寺北町,中古マンション等,50,54.0,9.0,39000000,0.3441353640812268,1.3441353640812268,34.41353640812268,高値,中度,38979925.55835558,29000000.0,True,30,要人手査定
18470,13112,東京都世田谷区宮坂,中古マンション等,70,45.0,8.0,39000000,0.3441308781631705,0.6558691218368294,-34.41308781631705,安値,中度,37384539.94469928,57000000.0,True,30,要人手査定
19257,13112,東京都世田谷区太子堂,中古マンション等,70,52.0,3.0,79000000,0.3440471100627106,1.3440471100627107,34.40471100627106,高値,中度,74594614.60848044,55500000.0,True,30,要人手査定
4580,13104,東京都新宿区北新宿,中古マンション等,15,37.0,8.0,12000000,0.3440016634373302,0.6559983365626698,-34.40016634373302,安値,中度,9183976.711877378,14000000.0,True,30,要人手査定
6279,13104,東京都新宿区西五軒町,中古マンション等,35,34.0,5.0,47000000,0.34399053137944063,1.3439905313794407,34.399053137944065,高値,中度,47039668.59828042,35000000.0,True,30,要人手査定
8607,13106,東京都台東区駒形,中古マンション等,15,57.0,1.0,8300000,0.34394198698765566,0.6560580130123443,-34.394198698765564,安値,中度,10168899.201691337,15500000.0,True,30,要人手査定
29116,13120,東京都練馬区石神井町,中古マンション等,60,24.0,2.0,77000000,0.3438943455441753,1.3438943455441754,34.389434554417534,高値,中度,70554453.1410692,52500000.0,True,30,要人手査定
12420,13108,東京都江東区亀戸,中古マンション等,75,21.0,11.0,50000000,0.34382415982631376,0.6561758401736862,-34.38241598263138,安値,中度,50197451.773287,76500000.0,True,30,要人手査定
12422,13108,東京都江東区亀戸,中古マンション等,75,21.0,11.0,58000000,0.34382415982631376,0.6561758401736862,-34.38241598263138,安値,中度,50197451.773287,76500000.0,True,30,要人手査定
36350,13208,東京都調布市国領町,中古マンション等,25,18.0,5.0,17000000,0.34376407510947476,0.6562359248905252,-34.37640751094747,安値,中度,17062134.047153655,26000000.0,True,30,要人手査定
3479,13103,東京都港区三田,中古マンション等,50,17.0,6.0,170000000,0.34370406889835325,1.3437040688983533,34.37040688983532,高値,中度,147807447.57881886,110000000.0,True,30,要人手査定
10857,13108,東京都江東区木場,中古マンション等,40,13.0,5.0,50000000,0.3436616303733099,0.6563383696266901,-34.366163037330985,安値,中度,45943685.87386831,70000000.0,True,30,要人手査定
21319,13113,東京都渋谷区渋谷,中古マンション等,65,54.0,5.0,78000000,0.34364647202594506,1.3436464720259451,34.364647202594504,高値,中度,80618788.3215567,60000000.0,True,30,要人手査定
15262,13110,東京都目黒区下目黒,中古マンション等,70,8.0,8.0,170000000,0.3435728867851573,1.3435728867851573,34.35728867851573,高値,中度,161228746.41421887,120000000.0,True,30,要人手査定
4676,13104,東京都新宿区弁天町,中古マンション等,135,24.0,3.0,160000000,0.3434788858031761,1.343478885803176,34.34788858031761,高値,中度,214956621.72850817,160000000.0,True,30,要人手査定
13586,13109,東京都品川区東五反田,中古マンション等,95,16.0,6.0,280000000,0.3434471973076233,1.3434471973076232,34.34471973076233,高値,中度,282123911.4346009,210000000.0,True,30,要人手査定
7764,13106,東京都台東区三ノ輪,中古マンション等,50,18.0,4.0,44000000,0.34339060550646155,0.6566093944935385,-34.33906055064615,安値,中度,41694696.55033969,63500000.0,True,30,要人手査定
14817,13109,東京都品川区南大井,中古マンション等,25,2.0,7.0,45000000,0.3433480293215637,1.3433480293215638,34.33480293215637,高値,中度,44330484.9676116,33000000.0,True,30,要人手査定
24438,13116,東京都豊島区池袋,中古マンション等,55,41.0,8.0,58000000,0.34334037796745426,1.3433403779674542,34.33403779674543,高値,中度,58435306.44158426,43500000.0,True,30,要人手査定
39288,13225,東京都稲城市矢野口,中古マンション等,65,48.0,4.0,17000000,0.34330850727849627,1.3433085072784963,34.33085072784963,高値,中度,20149627.609177444,15000000.0,True,30,要人手査定
19746,13112,東京都世田谷区三軒茶屋,中古マンション等,55,47.0,5.0,60000000,0.34326044691025953,1.3432604469102596,34.326044691025956,高値,中度,58431829.44059629,43500000.0,True,30,要人手査定
23552,13115,東京都杉並区梅里,中古マンション等,70,51.0,4.0,55000000,0.34315910549915474,1.3431591054991547,34.31591054991547,高値,中度,55069523.325465344,41000000.0,True,30,要人手査定
24646,13116,東京都豊島区南長崎,中古マンション等,20,15.0,6.0,21000000,0.3430710439865873,0.6569289560134127,-34.30710439865873,安値,中度,17080152.85634873,26000000.0,True,30,要人手査定
5594,13104,東京都新宿区舟町,中古マンション等,50,22.0,2.0,94000000,0.3430320770610571,1.343032077061057,34.30320770610571,高値,中度,94012245.394274,70000000.0,True,30,要人手査定
30833,13121,東京都足立区千住緑町,中古マンション等,55,7.0,9.0,48000000,0.3430195981562505,1.3430195981562505,34.30195981562505,高値,中度,55063803.52440627,41000000.0,True,30,要人手査定
30834,13121,東京都足立区千住緑町,中古マンション等,55,7.0,9.0,47000000,0.3430195981562505,1.3430195981562505,34.30195981562505,高値,中度,55063803.52440627,41000000.0,True,30,要人手査定
17405,13111,東京都大田区蒲田,中古マンション等,75,21.0,3.0,100000000,0.3429730665216768,1.3429730665216768,34.29730665216768,高値,中度,100051493.45586492,74500000.0,True,30,要人手査定
25717,13117,東京都北区上十条,中古マンション等,80,2.0,1.0,130000000,0.3429171531273296,1.3429171531273296,34.29171531273296,高値,中度,134291715.31273296,100000000.0,True,30,要人手査定
21949,13114,東京都中野区東中野,中古マンション等,55,52.0,9.0,49000000,0.34286261594567685,1.342862615945677,34.286261594567684,高値,中度,49014485.482017204,36500000.0,True,30,要人手査定
30603,13121,東京都足立区伊興,中古マンション等,55,27.0,10.0,22000000,0.34283685447791745,0.6571631455220825,-34.28368544779175,安値,中度,23329291.66603393,35500000.0,True,30,要人手査定
31959,13122,東京都葛飾区新宿,中古マンション等,70,5.0,10.0,72000000,0.34281975860061953,1.3428197586006194,34.281975860061955,高値,中度,75869316.360935,56500000.0,True,30,要人手査定
34805,13203,東京都武蔵野市御殿山,中古マンション等,105,58.0,6.0,96000000,0.34281548980156984,1.3428154898015698,34.281548980156984,高値,中度,96011307.52081224,71500000.0,True,30,要人手査定
10612,13108,東京都江東区大島,中古マンション等,85,18.0,9.0,65000000,0.3427819461322704,0.6572180538677296,-34.27819461322704,安値,中度,65721805.38677296,100000000.0,True,30,要人手査定
28434,13119,東京都板橋区成増,中古マンション等,70,43.0,7.0,50000000,0.3427732893342932,1.3427732893342932,34.27732893342932,高値,中度,50353998.350035995,37500000.0,True,30,要人手査定
12461,13108,東京都江東区木場,中古マンション等,70,41.0,3.0,65000000,0.34265590895187625,1.3426559089518761,34.26559089518763,高値,中度,60419515.90283443,45000000.0,True,30,要人手査定
38311,13218,東京都福生市大字福生,中古マンション等,50,38.0,4.0,11000000,0.34263165386259853,0.6573683461374015,-34.26316538625985,安値,中度,9860525.192061022,15000000.0,True,30,要人手査定
25064,13116,東京都豊島区長崎,中古マンション等,15,42.0,6.0,7000000,0.34252834528211984,0.6574716547178802,-34.252834528211984,安値,中度,7889659.856614562,12000000.0,True,30,要人手査定
20694,13113,東京都渋谷区広尾,中古マンション等,50,39.0,8.0,88000000,0.34252405651851797,1.342524056518518,34.252405651851795,高値,中度,72496299.05199997,54000000.0,True,30,要人手査定
35644,13206,東京都府中市府中町,中古マンション等,80,43.0,6.0,31000000,0.3425077611017171,1.342507761101717,34.250776110171714,高値,中度,40946486.71360237,30500000.0,True,30,要人手査定
26636,13118,東京都荒川区南千住,中古マンション等,85,19.0,15.0,68000000,0.3424716779809132,1.3424716779809132,34.24716779809132,高値,中度,67123583.89904566,50000000.0,True,30,要人手査定
17490,13111,東京都大田区山王,中古マンション等,60,24.0,12.0,47000000,0.34246275197980297,1.342462751979803,34.246275197980296,高値,中度,65109443.471020445,48500000.0,True,30,要人手査定
3446,13103,東京都港区白金台,中古マンション等,195,37.0,4.0,430000000,0.34245593957585385,0.6575440604241461,-34.245593957585385,安値,中度,443842240.78629863,675000000.0,True,30,要人手査定
6734,13105,東京都文京区小石川,中古マンション等,65,5.0,1.0,280000000,0.3424476576934262,1.342447657693426,34.24476576934262,高値,中度,174518195.5001454,130000000.0,True,30,要人手査定
3172,13103,東京都港区六本木,中古マンション等,90,14.0,4.0,530000000,0.342403254523567,1.3424032545235671,34.2403254523567,高値,中度,483265171.62848413,360000000.0,True,30,要人手査定
24823,13116,東京都豊島区西池袋,中古マンション等,65,27.0,2.0,120000000,0.3423177266420108,1.3423177266420108,34.23177266420108,高値,中度,101344988.36147182,75500000.0,True,30,要人手査定
12924,13108,東京都江東区南砂,中古マンション等,75,45.0,15.0,23000000,0.3423121690129976,1.3423121690129975,34.23121690129976,高値,中度,46980925.91545492,35000000.0,True,30,要人手査定
10791,13108,東京都江東区大島,中古マンション等,60,14.0,7.0,68000000,0.3423070263396506,0.6576929736603494,-34.23070263396506,安値,中度,64782757.905544415,98500000.0,True,30,要人手査定
13068,13109,東京都品川区西大井,中古マンション等,50,57.0,8.0,25000000,0.3422925871857229,0.657707412814277,-34.22925871857229,安値,中度,24992881.68694253,38000000.0,True,30,要人手査定
20046,13112,東京都世田谷区駒沢,中古マンション等,90,38.0,19.0,62000000,0.3422895234287499,1.34228952342875,34.22895234287499,高値,中度,86577674.26115437,64500000.0,True,30,要人手査定
29535,13120,東京都練馬区西大泉,中古マンション等,50,31.0,17.0,23000000,0.3422565288267511,0.6577434711732488,-34.225652882675114,安値,中度,24007636.697823584,36500000.0,True,30,要人手査定
13703,13109,東京都品川区東五反田,中古マンション等,60,16.0,6.0,160000000,0.342243556353533,1.342243556353533,34.2243556353533,高値,中度,147646791.19888863,110000000.0,True,30,要人手査定
35515,13206,東京都府中市宮西町,中古マンション等,75,26.0,6.0,59000000,0.34224229888142743,1.3422422988814273,34.224229888142744,高値,中度,61743145.74854566,46000000.0,True,30,要人手査定
38527,13220,東京都東大和市桜が丘,中古マンション等,50,46.0,8.0,12000000,0.3421890803747793,0.6578109196252208,-34.21890803747793,安値,中度,10524974.714003531,16000000.0,True,30,要人手査定
38502,13219,東京都狛江市東野川,中古マンション等,55,53.0,16.0,13000000,0.34210666943837376,0.6578933305616262,-34.210666943837374,安値,中度,16447333.264040656,25000000.0,True,30,要人手査定
28051,13119,東京都板橋区板橋,中古マンション等,25,2.0,5.0,38000000,0.3420078377257412,1.3420078377257412,34.20078377257412,高値,中度,36905215.53745788,27500000.0,True,30,要人手査定
12513,13108,東京都江東区塩浜,中古マンション等,80,45.0,10.0,63000000,0.34199895913086426,1.3419989591308643,34.19989591308642,高値,中度,63744950.55871605,47500000.0,True,30,要人手査定
13052,13109,東京都品川区上大崎,中古マンション等,25,39.0,4.0,29000000,0.3419786871108664,1.3419786871108663,34.197868711086635,高値,中度,23484627.024440162,17500000.0,True,30,要人手査定
18234,13112,東京都世田谷区祖師谷,中古マンション等,15,42.0,6.0,6800000,0.34196197493076474,0.6580380250692353,-34.196197493076475,安値,中度,7238418.275761588,11000000.0,True,30,要人手査定
13395,13109,東京都品川区北品川,中古マンション等,45,11.0,6.0,130000000,0.3419218750205967,1.3419218750205966,34.19218750205967,高値,中度,97960296.87650356,73000000.0,True,30,要人手査定
34465,13202,東京都立川市曙町,中古マンション等,65,28.0,7.0,51000000,0.3418705206210597,1.3418705206210597,34.18705206210597,高値,中度,50320144.52328974,37500000.0,True,30,要人手査定
11535,13108,東京都江東区南砂,中古マンション等,75,3.0,6.0,78000000,0.34186771545299716,0.6581322845470029,-34.18677154529971,安値,中度,78975874.14564034,120000000.0,True,30,要人手査定
11522,13108,東京都江東区南砂,中古マンション等,75,3.0,6.0,70000000,0.34186771545299716,0.6581322845470029,-34.18677154529971,安値,中度,78975874.14564034,120000000.0,True,30,要人手査定
30275,13121,東京都足立区千住仲町,中古マンション等,65,45.0,9.0,35000000,0.34183875350345644,1.3418387535034564,34.183875350345645,高値,中度,36229646.344593324,27000000.0,True,30,要人手査定
30867,13121,東京都足立区中央本町,中古マンション等,80,49.0,9.0,24000000,0.3418212773688976,0.6581787226311023,-34.18212773688976,安値,中度,20403540.401564173,31000000.0,True,30,要人手査定
36404,13208,東京都調布市国領町,中古マンション等,25,18.0,5.0,18000000,0.34179868745066727,0.6582013125493328,-34.17986874506673,安値,中度,17113234.12628265,26000000.0,True,30,要人手査定
3359,13103,東京都港区三田,中古マンション等,60,43.0,5.0,83000000,0.34178957190782644,1.3417895719078266,34.17895719078265,高値,中度,100634217.89308698,75000000.0,True,30,要人手査定
7561,13105,東京都文京区白山,中古マンション等,15,44.0,7.0,12000000,0.34178507030239724,0.6582149296976028,-34.17850703023972,安値,中度,11847868.73455685,18000000.0,True,30,要人手査定
38587,13221,東京都清瀬市元町,中古マンション等,50,42.0,11.0,15000000,0.341770804504756,0.6582291954952441,-34.1770804504756,安値,中度,13493698.507652503,20500000.0,True,30,要人手査定
15311,13110,東京都目黒区中町,中古マンション等,20,29.0,5.0,19000000,0.3417603496676635,0.6582396503323364,-34.17603496676635,安値,中度,16785111.08347458,25500000.0,True,30,要人手査定
5096,13104,東京都新宿区中落合,中古マンション等,60,35.0,8.0,37000000,0.34175853538569057,0.6582414646143094,-34.17585353856906,安値,中度,43773057.39685158,66500000.0,True,30,要人手査定
16127,13111,東京都大田区大森北,中古マンション等,75,18.0,5.0,100000000,0.34170632259875167,1.3417063225987518,34.17063225987517,高値,中度,92577736.25931387,69000000.0,True,30,要人手査定
16129,13111,東京都大田区大森北,中古マンション等,75,18.0,5.0,100000000,0.34170632259875167,1.3417063225987518,34.17063225987517,高値,中度,92577736.25931387,69000000.0,True,30,要人手査定
21491,13113,東京都渋谷区松濤,中古マンション等,40,56.0,4.0,48000000,0.34161773945175034,1.3416177394517503,34.161773945175035,高値,中度,51652282.96889239,38500000.0,True,30,要人手査定
33354,13123,東京都江戸川区平井,中古マンション等,65,28.0,9.0,60000000,0.3415829007552207,1.3415829007552207,34.15829007552207,高値,中度,55675690.38134166,41500000.0,True,30,要人手査定
21341,13113,東京都渋谷区千駄ケ谷,中古マンション等,65,20.0,1.0,140000000,0.3415188940784731,1.341518894078473,34.15188940784731,高値,中度,147567078.34863204,110000000.0,True,30,要人手査定
8556,13106,東京都台東区雷門,中古マンション等,35,21.0,3.0,39000000,0.3415181714919044,1.3415181714919044,34.151817149190435,高値,中度,47623895.087962605,35500000.0,True,30,要人手査定
23056,13115,東京都杉並区上井草,中古マンション等,55,42.0,3.0,27000000,0.34144946647484065,0.6585505335251594,-34.14494664748406,安値,中度,27000571.874531534,41000000.0,True,30,要人手査定
11492,13108,東京都江東区東砂,中古マンション等,70,17.0,13.0,46000000,0.3414441359651002,0.6585558640348999,-34.14441359651002,安値,中度,47416022.21051279,72000000.0,True,30,要人手査定
19596,13112,東京都世田谷区砧,中古マンション等,35,47.0,5.0,20000000,0.34133950035585725,0.6586604996441427,-34.13395003558573,安値,中度,18771824.23985807,28500000.0,True,30,要人手査定
12771,13108,東京都江東区豊洲,中古マンション等,95,26.0,10.0,120000000,0.34133280875854755,1.3413328087585474,34.13328087585475,高値,中度,120049286.38389,89500000.0,True,30,要人手査定
7635,13105,東京都文京区本駒込,中古マンション等,30,21.0,8.0,41000000,0.3413325025125312,1.341332502512531,34.13325025125312,高値,中度,34874645.06532581,26000000.0,True,30,要人手査定
13896,13109,東京都品川区八潮,中古マンション等,80,42.0,8.0,36000000,0.34133217200552995,0.6586678279944701,-34.133217200553,安値,中度,39520069.6796682,60000000.0,True,30,要人手査定
8130,13106,東京都台東区北上野,中古マンション等,90,9.0,8.0,180000000,0.3413025390404555,1.3413025390404554,34.130253904045546,高値,中度,160956304.68485466,120000000.0,True,30,要人手査定
37025,13209,東京都町田市玉川学園,中古マンション等,45,23.0,10.0,3500000,0.3412776371728932,0.6587223628271067,-34.12776371728932,安値,中度,22067199.154708076,33500000.0,True,30,要人手査定
19995,13112,東京都世田谷区喜多見,中古マンション等,25,8.0,11.0,26000000,0.3411495952234509,0.6588504047765491,-34.11495952234509,安値,中度,27012866.595838513,41000000.0,True,30,要人手査定
23479,13115,東京都杉並区高円寺南,中古マンション等,70,27.0,10.0,75000000,0.34109357443570293,1.3410935744357029,34.109357443570296,高値,中度,85159441.97666714,63500000.0,True,30,要人手査定
18865,13112,東京都世田谷区太子堂,中古マンション等,50,46.0,8.0,45000000,0.34107219139620437,1.3410721913962045,34.10721913962044,高値,中度,48949134.98596146,36500000.0,True,30,要人手査定
3099,13103,東京都港区浜松町,中古マンション等,60,2.0,2.0,260000000,0.34103866186459747,1.3410386618645975,34.10386618645975,高値,中度,281618118.99156547,210000000.0,True,30,要人手査定
35448,13206,東京都府中市朝日町,中古マンション等,55,34.0,3.0,28000000,0.34100970695723176,0.6589902930427682,-34.10097069572318,安値,中度,24712135.98910381,37500000.0,True,30,要人手査定
13193,13109,東京都品川区荏原,中古マンション等,50,40.0,7.0,65000000,0.3409796811019133,1.3409796811019132,34.09796811019133,高値,中度,65037514.533442795,48500000.0,True,30,要人手査定
38191,13215,東京都国立市青柳,中古マンション等,70,35.0,18.0,24000000,0.34096110611265973,0.6590388938873403,-34.09611061126597,安値,中度,23725400.17994425,36000000.0,True,30,要人手査定
16849,13111,東京都大田区東雪谷,中古マンション等,75,42.0,1.0,72000000,0.3409596008984193,1.3409596008984193,34.09596008984193,高値,中度,62354621.4417765,46500000.0,True,30,要人手査定
2699,13103,東京都港区海岸,中古マンション等,55,11.0,13.0,80000000,0.34087811508657684,0.6591218849134232,-34.08781150865769,安値,中度,79094626.18961078,120000000.0,True,30,要人手査定
31146,13121,東京都足立区梅田,中古マンション等,85,24.0,9.0,64000000,0.3408581015636988,1.3408581015636987,34.08581015636988,高値,中度,58327327.4180209,43500000.0,True,30,要人手査定
14401,13109,東京都品川区小山,中古マンション等,20,8.0,4.0,34000000,0.34083986475892786,1.340839864758928,34.083986475892786,高値,中度,40225195.942767836,30000000.0,True,30,要人手査定
5436,13104,東京都新宿区百人町,中古マンション等,55,46.0,4.0,38000000,0.34080464896959667,0.6591953510304034,-34.08046489695967,安値,中度,33618962.90255057,51000000.0,True,30,要人手査定
31324,13121,東京都足立区千住河原町,中古マンション等,25,11.0,3.0,28000000,0.3407785780041436,1.3407785780041435,34.07785780041436,高値,中度,34860243.02810773,26000000.0,True,30,要人手査定
21787,13114,東京都中野区中野,中古マンション等,70,33.0,5.0,87000000,0.340732491990727,1.340732491990727,34.073249199072706,高値,中度,88488344.47138798,66000000.0,True,30,要人手査定
28657,13119,東京都板橋区若木,中古マンション等,50,39.0,16.0,16000000,0.34070724672994723,0.6592927532700528,-34.07072467299472,安値,中度,17800904.338291425,27000000.0,True,30,要人手査定
33357,13123,東京都江戸川区平井,中古マンション等,25,1.0,2.0,44000000,0.340703132324934,1.340703132324934,34.0703132324934,高値,中度,42232148.66823542,31500000.0,True,30,要人手査定
13676,13109,東京都品川区西五反田,中古マンション等,55,12.0,8.0,95000000,0.3406346285977493,1.3406346285977493,34.06346285977493,高値,中度,111272674.17361319,83000000.0,True,30,要人手査定
31294,13121,東京都足立区千住曙町,中古マンション等,45,51.0,1.0,20000000,0.3406266440919803,1.3406266440919803,34.06266440919803,高値,中度,21450026.305471685,16000000.0,True,30,要人手査定
14893,13109,東京都品川区八潮,中古マンション等,75,42.0,8.0,33000000,0.3406014040723039,0.6593985959276961,-34.060140407230385,安値,中度,37915419.26584253,57500000.0,True,30,要人手査定
18300,13112,東京都世田谷区南烏山,中古マンション等,25,13.0,4.0,19000000,0.3405907521247574,0.6594092478752426,-34.05907521247574,安値,中度,19782277.436257277,30000000.0,True,30,要人手査定
31304,13121,東京都足立区千住東,中古マンション等,70,13.0,9.0,67000000,0.3405371347734028,1.3405371347734027,34.05371347734028,高値,中度,69707931.00821695,52000000.0,True,30,要人手査定
11353,13108,東京都江東区豊洲,中古マンション等,65,46.0,9.0,54000000,0.340466940974601,1.340466940974601,34.0466940974601,高値,中度,53618677.63898404,40000000.0,True,30,要人手査定
7283,13105,東京都文京区本郷,中古マンション等,45,20.0,5.0,83000000,0.34045815450130507,1.340458154501305,34.045815450130505,高値,中度,77746572.9610757,58000000.0,True,30,要人手査定
8310,13106,東京都台東区雷門,中古マンション等,70,24.0,2.0,120000000,0.34044569537120767,1.3404456953712076,34.044569537120765,高値,中度,103214318.54358299,77000000.0,True,30,要人手査定
30077,13120,東京都練馬区光が丘,中古マンション等,95,38.0,13.0,65000000,0.34044505483975684,1.3404450548397568,34.04450548397568,高値,中度,65011585.15972821,48500000.0,True,30,要人手査定
14818,13109,東京都品川区南大井,中古マンション等,25,2.0,7.0,43000000,0.340426876946193,1.3404268769461931,34.0426876946193,高値,中度,44234086.93922437,33000000.0,True,30,要人手査定
11512,13108,東京都江東区東砂,中古マンション等,65,31.0,13.0,40000000,0.34039755021442525,0.6596024497855747,-34.039755021442524,安値,中度,36937737.187992185,56000000.0,True,30,要人手査定
21421,13113,東京都渋谷区大山町,中古マンション等,65,7.0,5.0,160000000,0.34033606881657263,1.3403360688165726,34.03360688165726,高値,中度,174243688.94615445,130000000.0,True,30,要人手査定
16733,13111,東京都大田区山王,中古マンション等,55,12.0,9.0,84000000,0.34029546252927256,1.3402954625292725,34.029546252927254,高値,中度,83098318.6768149,62000000.0,True,30,要人手査定
16240,13111,東京都大田区雪谷大塚町,中古マンション等,60,61.0,2.0,5500000,0.3402324255590029,0.6597675744409971,-34.02324255590029,安値,中度,21112562.382111907,32000000.0,True,30,要人手査定
18131,13112,東京都世田谷区深沢,中古マンション等,80,22.0,5.0,120000000,0.34020976558957317,1.340209765589573,34.020976558957315,高値,中度,120618878.90306158,90000000.0,True,30,要人手査定
